filename,true_ppm_hour,rgb_r_mean,rgb_g_mean,rgb_b_mean,rgb_r_std,rgb_g_std,rgb_b_std,hsv_h_mean,hsv_s_mean,hsv_v_mean,hsv_h_std,hsv_s_std,hsv_v_std,lab_l_mean,lab_a_mean,lab_b_mean,lab_l_std,lab_a_std,lab_b_std,norm_r,norm_g,norm_b,norm_lab_l,norm_lab_a,norm_lab_b,delta_e,brightness_mean,brightness_std,blur_score,temperature_c,humidity_pct,exposure_duration_min
train/sample_0010.jpg,0.909,205.44555555555556,204.95479166666667,192.0225,3.9325503771898456,3.524769194325281,4.548891119455857,29.06513888888889,17.196041666666666,205.91208333333333,4.220986750438372,2.8433593977777933,3.72143469851046,82.13703703703703,-2.145486111111111,6.514722222222222,1.290378815238597,1.0284902161941545,1.1053179183462483,1.0403307434920603,1.0376704728601975,0.9720427041219231,1.0294109616270968,-2.1998194444444574,6.569055555555554,3.242237891691132,203.5154861111111,3.5483617757316916,70.7756234375,0.0,0.0,0.0
train/sample_0011.jpg,0.909,201.26409722222223,199.77243055555556,187.28576388888888,4.1162334308461,3.5609695048709917,4.458100317876195,27.34486111111111,18.295277777777777,201.6823611111111,5.27479212151109,2.6195907081821534,3.895377600101812,80.36067538126362,-1.6490277777777778,6.5188194444444445,1.3048393860917071,1.0354878878553153,0.9924331747218955,1.0176932077072396,1.011545244231703,0.9478616102332073,1.0069864186489412,-1.7556944444444327,6.5114861111111235,4.894213616466654,198.79631944444444,3.653590366286554,78.4709253423997,0.0,0.0,0.0
train/sample_0012.jpg,1.212,203.72756944444444,204.27555555555554,192.35458333333332,2.1586109044578428,2.128715633172734,1.7493549902592551,31.396319444444444,15.100069444444445,204.44034722222221,2.685573662731325,1.245346893065029,2.0999794685485313,81.85827886710241,-2.222916666666667,5.763888888888889,0.7193116478140776,0.6491681375678672,0.6039926313833904,1.032748636086619,1.0336959883050798,0.9743205413719687,1.0262485407765884,-1.955916666666671,5.547888888888881,3.2409303836616075,202.7463888888889,2.053990226063754,23.893326215277785,0.0,0.0,0.0
train/sample_0013.jpg,1.212,204.666875,202.14583333333334,185.46277777777777,2.5439334069152726,2.885256463663274,3.5633166596983097,26.1625,24.04513888888889,204.69875,2.491927940593537,2.707944327475964,2.5429802275087074,81.24289215686274,-2.064236111111111,8.674236111111112,0.9762652485043316,0.9041409979928702,1.015260010389451,1.0380381859033205,1.0254460262196288,0.940593501473864,1.0198990534672832,-2.2989027777777804,8.682902777777782,5.255473016116354,201.0125,2.6181756530072615,34.20616700906636,0.0,0.0,0.0
train/sample_0014.jpg,1.212,200.62631944444445,198.5167361111111,182.73520833333333,2.3110276834150607,2.561574583538274,3.301087251184196,26.58361111111111,22.942291666666666,200.75416666666666,2.8527682976149236,2.581491875606057,2.298214131547463,79.92723311546841,-2.1297916666666667,8.121180555555556,0.8613215847971496,0.7901485169380782,1.0575633659290808,1.0172871478850425,1.0052023203503537,0.9240329105389575,1.002035941162557,-2.0757916666666647,8.370847222222226,5.957480826818876,197.37701388888888,2.4786896123257436,37.85788193962192,0.0,0.0,0.0
train/sample_0015.jpg,1.515,198.79555555555555,195.06868055555555,182.675625,2.945761026405586,2.486282853122833,4.304211796915507,24.61659722222222,20.79173611111111,198.795625,14.583448173985659,2.465010939197332,2.945777632370711,78.85242374727669,-1.0215972222222223,6.660555555555556,0.9793721542001763,0.7884708858100352,1.214632876506872,1.005558459368168,0.987497855549837,0.9240322164557346,0.9882292141077685,-1.0165972222222268,6.544888888888886,6.44262450649557,194.82652777777778,2.7461420715261933,35.727095659722224,0.0,0.0,0.0
train/sample_0016.jpg,1.515,202.01902777777778,200.18625,190.20138888888889,2.815640670987146,2.8693117339161414,3.475669122452077,25.42215277777778,14.913125,202.13416666666666,3.596204917686741,2.1612804746100323,2.802761411140563,80.60582788671024,-1.0330555555555556,5.134027777777778,0.9948445630686454,0.6166816189378459,0.8572941277359931,1.0223703994853766,1.0133122366784832,0.9625024318218366,1.0101328421102065,-0.9963888888888939,5.161694444444439,4.501299097490788,199.285625,2.8802515367464965,46.4218302035108,0.0,0.0,0.0
train/sample_0017.jpg,1.515,197.46020833333333,198.15055555555554,184.18006944444446,0.7281635659791186,1.1043347531041705,3.5223697824145397,33.048541666666665,18.300694444444446,198.26159722222224,11.066594720445861,3.2034485872386536,1.4008321748926504,79.6269063180828,-2.5726388888888887,6.9002083333333335,0.37900004996361447,0.7772824687753044,1.7122029218191723,0.9993599854915985,1.0038835749379664,0.9317615813892833,0.998756908191016,-2.673972222222232,7.009208333333328,5.727900376385386,196.18701388888888,1.0841462205739947,5.845260416666667,0.0,0.0,0.0
train/sample_0018.jpg,1.818,191.78451388888888,192.25895833333334,180.99534722222222,2.939320908404446,3.052928288897776,4.163587931432755,31.238055555555555,15.224930555555556,192.50118055555555,3.3087840326454567,2.7429511926349925,3.007744401385291,77.52056100217865,-2.3575,5.559027777777778,1.115287541704331,0.7298967773292026,0.9937242795025385,0.9715691613614998,0.9752671185856031,0.9163903782724951,0.9736605371533336,-2.313500000000003,5.596027777777784,7.508816553123266,190.7632638888889,3.0399420521389304,45.25949930555556,0.0,0.0,0.0
train/sample_0019.jpg,1.818,197.64541666666668,192.62423611111112,172.91604166666667,3.7757035538276087,3.806698606087034,5.054601138065035,24.02715277777778,31.937569444444446,197.66611111111112,2.667843272506636,4.397875709824614,3.7661749515167298,77.86541394335512,-1.5669444444444445,10.653541666666667,1.3675895969357657,1.0750796338577913,1.4999194278128927,1.0003648434336618,0.9753850215599696,0.8759589146344348,0.9761024371272727,-1.5782777777777846,10.534208333333323,9.113308328516332,192.03208333333333,3.722054927314271,80.68103238811729,0.0,0.0,0.0
train/sample_0020.jpg,1.818,207.04305555555555,201.42756944444446,185.97430555555556,3.593853796139376,3.7728788644392637,5.118461228834368,22.18145833333333,26.073125,207.07465277777777,3.592651154469196,4.128693627251936,3.586691723346948,81.2085239651416,-0.8163888888888889,8.333194444444445,1.3133547285046232,1.20601882419844,1.3449321816740312,1.0483705812886481,1.0193702907107514,0.9403755223625677,1.0176156705558856,-0.8163888888888889,8.537194444444438,5.185210795110128,201.4007638888889,3.5534626266074594,69.7765708140432,0.0,0.0,0.0
train/sample_0021.jpg,2.121,195.4807638888889,196.1665277777778,182.0507638888889,3.419233503258612,3.181005544950515,4.092879076969588,31.436458333333334,18.7975,196.59520833333335,4.466245777550464,2.9710350562651513,3.173408058633096,78.86778322440087,-2.8600694444444446,7.107916666666667,1.1416021227742719,1.0181355485285193,1.191879278818865,0.9901002043988524,0.9934410616969257,0.9218320297379532,0.9887003045826136,-2.826402777777783,7.250250000000007,6.541186032044763,194.29284722222224,3.1706560754646933,62.147545351080254,0.0,0.0,0.0
train/sample_0022.jpg,2.121,195.39479166666666,193.59868055555555,180.31340277777778,2.2449419903264443,2.2623085390223565,3.2470351141021507,26.46736111111111,19.796666666666667,195.47104166666668,2.246117943039546,2.610510805698011,2.221172181388569,78.21775599128542,-1.7960416666666668,6.712916666666667,0.8211345956070745,0.5916064743443155,0.8816492397458551,0.9892789395430158,0.9823654087071635,0.9147284314703616,0.981949789261499,-2.022708333333326,6.668249999999995,6.9981794991572945,192.60881944444444,2.276319518594221,29.264766589506173,0.0,0.0,0.0
train/sample_0023.jpg,2.121,199.1392361111111,196.8501388888889,177.24159722222223,1.0730871740639256,1.102919097787931,3.4712958201668096,26.998194444444444,27.966041666666666,199.1472222222222,5.52327117908718,4.371771780212807,1.0692640540502103,79.18513071895426,-2.5243055555555554,9.982013888888888,0.41275657977499147,0.7068854346688107,1.6281026277461028,1.0085790975617441,0.9968088242823617,0.8968612024272764,0.992377776576417,-2.6099722222222237,10.107347222222218,7.6751588557057016,195.38756944444444,1.0893415101486883,6.727101832561727,0.0,0.0,0.0
train/sample_0024.jpg,2.424,189.44465277777778,190.63986111111112,175.7151388888889,3.0947748107798536,2.911403819969287,3.8759900144126767,32.394444444444446,20.06111111111111,190.70868055555556,2.468152080273493,2.238430474161514,2.919699791104966,76.75925925925925,-3.053541666666667,7.4125,1.0745484773417346,0.5485915916007098,0.854065034604118,0.9610706907582304,0.9661326006360704,0.8916457348409887,0.9632919663924363,-2.922874999999997,7.356499999999988,8.65100654545511,188.5936111111111,2.9956196287039756,46.95529918499228,0.0,0.0,0.0
train/sample_0025.jpg,2.424,201.37472222222223,195.2098611111111,177.9103472222222,1.6391477902846545,2.4759089201160633,3.926753485386138,22.86638888888889,29.75888888888889,201.46625,4.705854304762571,4.082422196154201,1.8656544409551745,78.99014161220043,-0.8216666666666667,9.544444444444444,0.8017446196078152,0.6681254872152884,1.2871576016005284,1.0196704755796355,0.9880258252675065,0.9024690768308161,0.9900719660601134,-0.7876666666666606,9.44444444444445,7.626194502797004,195.17104166666667,2.160403196277517,26.447403428819445,0.0,0.0,0.0
train/sample_0026.jpg,2.424,190.15166666666667,187.4415972222222,170.6796527777778,3.099650069855598,3.585085649680846,4.540445082379643,25.993194444444445,26.18923611111111,190.16625,2.2536903849198864,2.950886538130484,3.154207920249748,75.8806917211329,-1.9940277777777777,8.817847222222222,1.2759575387219444,0.7325510215871622,1.0916098351583803,0.9624131566604919,0.9489768810644453,0.8652405225069338,0.9514048347611549,-1.922027777777775,8.77651388888888,9.886241781621678,186.37277777777777,3.5073625823331436,65.305225,0.0,0.0,0.0
train/sample_0027.jpg,2.727,202.468125,194.4895138888889,176.03006944444445,3.0628528070587606,3.102848339711789,4.256808108543254,21.113125,33.34458333333333,202.47131944444445,2.0357349098703645,3.6808077455527703,3.059072968356859,78.88254357298477,-0.3408333333333333,10.264236111111112,1.101510311737211,0.7855107149704155,1.1877143548412588,1.0247019461436462,0.9850479747886155,0.8913050296685238,0.9886714829026084,-0.4001666666666752,10.316236111111118,8.239434992627464,194.83083333333335,3.087293740298919,53.33168437017747,0.0,0.0,0.0
train/sample_0028.jpg,2.727,191.43756944444445,187.62972222222223,172.87409722222222,3.1962638229241507,3.598048071224095,4.837905439972077,23.96236111111111,24.6575,191.44326388888888,1.8610704753026268,2.9618264588296515,3.2121043487142664,76.10855119825708,-1.1447222222222222,7.9875,1.27170402176237,0.6439029693599939,1.024483270835704,0.9693352332536121,0.9492388854224636,0.8739636942617913,0.9534569880499313,-1.1233888888888912,8.040166666666668,9.418838469852648,186.81895833333334,3.6038850985872797,66.96396896219136,0.0,0.0,0.0
train/sample_0029.jpg,2.727,200.02284722222223,194.19819444444445,177.149375,2.6746947289973484,2.8637139960337556,3.9950289803480734,22.278055555555557,29.090208333333333,200.02284722222223,1.336004240355195,2.848267253171236,2.6746947289973484,78.5511165577342,-0.9342361111111112,9.115694444444445,1.0411068636180467,0.47934573445523854,0.9690076917320123,1.0129961707491375,0.9840393337882545,0.8963098870185131,0.9852019399658767,-1.0965694444444334,9.08736111111111,7.724175754008992,194.1454861111111,2.858347990696411,42.631193749999994,0.0,0.0,0.0
train/sample_0030.jpg,3.03,188.004375,186.6651388888889,171.6353472222222,3.548461368198538,2.7146119494809273,4.645847969064176,28.020694444444445,22.26152777777778,188.0390972222222,9.716851888797668,2.7224769970063822,3.528308024864273,75.56407952069718,-2.194375,7.780625,1.0810369754085791,0.9254482538133135,1.3502056009847374,0.9514247000298579,0.9453457658573203,0.868589678709372,0.9474723671407318,-2.0913750000000055,7.793625000000005,9.839016837213787,185.34229166666665,3.0859880955767904,44.593403626543214,0.0,0.0,0.0
train/sample_0031.jpg,3.03,192.45263888888888,189.47868055555554,172.62520833333335,1.8264206746282448,2.9847931127185703,4.218430538315923,26.235208333333333,26.598333333333333,192.70270833333333,5.740682967106305,3.3520594830307657,2.5976524441283564,76.68031045751634,-1.809375,8.722708333333333,0.9707949064475289,0.7828781645224953,1.1487848161511556,0.9744009826854292,0.9586915830844277,0.873809823103816,0.9609533697005439,-1.7537083333333328,8.770708333333335,9.116585397450429,188.54604166666667,2.574224186998979,33.5498764998071,0.0,0.0,0.0
train/sample_0032.jpg,3.03,195.33090277777777,196.90333333333334,171.94819444444445,0.9851765304266709,0.8836257377671073,3.5513431834499416,31.85763888888889,32.335,196.91076388888888,3.7619084965300513,4.516589482735223,0.8924191372184492,78.81435185185185,-4.834305555555556,12.520555555555555,0.32877040453151807,0.9516306566288217,1.8382871623764403,0.987695301197441,0.995330937300436,0.871288448459134,0.9859462452277699,-4.929638888888899,12.390888888888876,10.141710253164366,193.434375,0.9415554644885948,4.541711033950618,0.0,0.0,0.0
train/sample_0033.jpg,3.333,185.640625,184.13631944444444,171.24284722222222,3.489162132540243,3.5131044846655484,4.518401905786104,26.905347222222222,20.008194444444445,185.82194444444445,2.716257487895409,2.4832079534281153,3.4343188872228874,74.6715413943355,-1.675138888888889,6.5413194444444445,1.2703618395601337,0.8375849758806492,0.9749435500238076,0.9400921571473907,0.9336357938620583,0.8680779683451616,0.9368615737437848,-1.811472222222229,6.54898611111111,10.447882921446805,183.00125,3.5602939319590514,57.19127044270834,0.0,0.0,0.0
train/sample_0034.jpg,3.333,193.83215277777776,188.50326388888888,170.2345138888889,3.2138730665304918,1.9624928626413811,3.825545046471716,23.245833333333334,31.105416666666667,193.83229166666666,4.730543118336668,2.194183876056016,3.213599405207837,76.457325708061,-1.2541666666666667,9.968472222222223,0.8171668438941433,1.0654860002208695,1.182502243035484,0.9819440386993566,0.9549594409601552,0.8620240150877069,0.958653622891484,-1.3665000000000058,10.067805555555557,9.910563437174515,187.94104166666668,2.510020810767535,30.706183791473766,0.0,0.0,0.0
train/sample_0035.jpg,3.333,194.53979166666667,186.60715277777777,172.75493055555555,2.346528159013146,2.6236195214486004,2.0200067025904382,19.163055555555555,28.608472222222222,194.54006944444444,1.613724676097705,1.4691873790580439,2.3461978688127147,76.04351851851854,0.42104166666666665,8.061041666666666,0.879636743936101,0.7126936566743728,0.6298888997606377,0.9835706930606302,0.9439653088903239,0.874779377344775,0.9522758164221319,0.4263750000000065,7.920041666666675,9.769850529303193,187.50631944444444,2.40848363041048,32.72858205536265,0.0,0.0,0.0
train/sample_0036.jpg,3.636,179.04180555555556,175.60305555555556,157.93284722222222,4.553408621384838,4.35246629921486,4.978133179102804,25.273194444444446,30.16604166666667,179.041875,1.4824260581043875,2.3312191966240414,4.553324101495424,71.59237472766884,-1.8214583333333334,9.620972222222223,1.6157914872686197,0.5725169438904553,0.861332397642394,0.9062899326881111,0.8894401363289227,0.7993901495978853,0.8978034743988215,-1.998458333333326,9.762305555555558,14.182724591859587,174.68631944444445,4.444598039338156,86.74805121527775,0.0,0.0,0.0
train/sample_0037.jpg,3.636,188.80513888888888,185.16840277777777,168.37256944444445,4.228517764029372,3.9912632299941797,5.095982656101915,25.013472222222223,27.7475,188.9,3.7641896943146254,3.9738722194689577,4.199966931086495,75.12325708061002,-1.669513888888889,8.953611111111112,1.454598816022731,1.2403577160222723,1.1654461539060141,0.9563288652964836,0.9381885755430353,0.8525207778128459,0.942530540640126,-1.6778472222222147,9.054944444444441,10.643792208759937,184.34180555555557,3.9949762989106734,82.7439061728395,0.0,0.0,0.0
train/sample_0038.jpg,3.636,184.34305555555557,177.76118055555557,157.5534027777778,4.044331643344575,4.135866998407107,5.4042867068642915,22.794166666666666,37.16361111111111,184.3545138888889,1.9395358479684985,4.5719748059832535,4.03941695632265,72.53828976034858,-1.169861111111111,11.331180555555555,1.4987471796994856,0.8649229141238792,1.4118447332242399,0.933409341140027,0.9004806342001832,0.797119887232416,0.9102207762242502,-1.1301944444444492,11.283513888888898,14.002399790711719,177.41715277777777,4.132553381250045,88.03357406925154,0.0,0.0,0.0
train/sample_0039.jpg,3.939,181.31069444444444,175.41986111111112,155.89993055555556,3.3310820841100757,3.599088616524541,4.91026984952731,23.06451388888889,35.76229166666667,181.315,2.2137679448612073,4.619774257765105,3.337322196678644,71.66985294117647,-1.2642361111111111,10.853680555555556,1.2693735510092334,0.9738804682679315,1.5313552669158135,0.9183372699578987,0.887831711224744,0.7883807620624108,0.8981699525748034,-1.323902777777769,10.906680555555553,14.57737099605219,175.0571527777778,3.457640123936982,61.5689669704861,0.0,0.0,0.0
train/sample_0040.jpg,3.939,197.57222222222222,185.30138888888888,172.00840277777777,1.147003611132268,3.2142042844384773,2.6015217670506594,15.921805555555556,33.05375,197.73569444444445,4.42546257042052,2.7302624708481735,1.6031664209626901,75.9836328976035,2.035277777777778,8.357569444444444,0.8913216217420237,1.467473236763548,0.6291459671294467,1.000992463916928,0.9384661311760647,0.8712227052732286,0.9526549326436817,2.1182777777777764,8.322902777777763,10.433197738146823,187.50680555555556,2.1769201781855387,23.969214332561727,0.0,0.0,0.0
train/sample_0041.jpg,3.939,190.14916666666667,182.33388888888888,177.0520138888889,3.3661467214012224,2.9121233927020485,2.397597779219751,12.084027777777777,17.478055555555557,190.14916666666667,2.71367839724466,2.015307144284324,3.3661467214012224,74.70705337690633,1.9196527777777779,3.61,1.0720243007832224,0.7677545842643667,0.787302003328103,0.9615293853904877,0.9233046215165892,0.8954155744176312,0.9363534696690676,1.7809861111111123,3.6676666666666624,11.10137505375782,184.09180555555557,2.940198323993397,43.352374609375005,0.0,0.0,0.0
train/sample_0042.jpg,4.242,187.49013888888888,183.27388888888888,161.90104166666666,4.1070450965572505,4.447250884771241,6.082431350796461,25.108333333333334,34.82868055555556,187.50576388888888,1.9452756160047202,4.325765466385762,4.121332726710163,74.39441721132899,-2.232083333333333,11.372430555555555,1.5866419345418061,0.8002767533450189,1.4725651968814004,0.9492963304883887,0.9270256037596617,0.8199306262460518,0.932335702190237,-2.132083333333339,11.254763888888876,12.374979601855676,182.12270833333332,4.443614131967294,98.42947899305555,0.0,0.0,0.0
train/sample_0043.jpg,4.242,186.12590277777778,179.63319444444446,159.6784027777778,2.5065572098204707,3.473076336617169,5.043475455586597,22.91625,36.30638888888889,186.17465277777777,2.539288470714119,4.543999494313571,2.774959312313303,73.23687363834422,-1.1035416666666666,11.083055555555555,1.1998528181846917,0.6818387809914371,1.290850967050729,0.9429029675160562,0.9090518683456617,0.8102294663928891,0.9180921846818059,-0.9898750000000067,11.003722222222232,13.27321906078775,179.416875,3.234798845014684,51.89115260416667,0.0,0.0,0.0
train/sample_0044.jpg,4.242,189.42590277777776,185.02138888888888,164.0336111111111,3.800849121723135,4.397611506246956,5.244373520883808,24.764375,34.280902777777776,189.50347222222223,2.6491550588898725,3.726171965747932,3.7962502184984315,75.07570806100217,-2.125208333333333,11.120555555555555,1.523679644077602,1.0883617076125116,1.3889123331354656,0.9591573470205262,0.9377192686072113,0.8303453213779107,0.9418088545979791,-2.1215416666666727,11.071222222222232,11.66055092720045,183.95152777777778,4.171015783462711,97.71871510416669,0.0,0.0,0.0
train/sample_0045.jpg,4.545,188.05194444444444,181.35972222222222,161.26638888888888,3.4468498657344693,3.2033471956957906,5.371556598716029,22.42159722222222,36.37708333333333,188.05194444444444,3.022433291974382,3.789426421526632,3.4468498657344693,73.92189542483659,-1.2272222222222222,10.925694444444444,1.223357577942674,0.9073974111316357,1.401053498848564,0.9526038808448366,0.9182181846002563,0.8178582940012352,0.926864866813959,-1.1882222222222207,10.842694444444446,12.58711409025132,180.9063888888889,3.449595509925586,57.450083675733026,0.0,0.0,0.0
train/sample_0046.jpg,4.545,186.43444444444444,179.07229166666667,158.20569444444445,3.428719751715401,4.2908635524847325,5.637268922682007,22.460486111111113,38.675,186.44291666666666,1.7800498705014391,4.217465339382018,3.4962984146340434,73.10059912854031,-0.8768055555555555,11.600069444444445,1.5042842060542094,0.7743928201947224,1.3018629795027168,0.9433779803319317,0.9080499428683471,0.802758106082261,0.9173399113094164,-1.041138888888887,11.525736111111117,13.653505906221145,178.8617361111111,4.123574809329938,77.76131896219137,0.0,0.0,0.0
train/sample_0047.jpg,4.545,187.04479166666667,180.33333333333334,162.95458333333335,3.8701323313489278,3.968486977286014,5.213472780930197,21.862569444444443,32.85118055555556,187.04965277777777,2.5866514299722234,4.0692109521325435,3.8705754153749163,73.59583333333333,-0.6150694444444444,9.705416666666666,1.4357637539242831,1.0407439223190955,1.303051373486266,0.9471469599812303,0.9132944268782044,0.8252369208226985,0.9225860303154446,-0.6450694444444456,9.701083333333331,12.414265826530661,180.44166666666666,3.8924695816980313,87.1849559992284,0.0,0.0,0.0
train/sample_0048.jpg,4.848,192.10722222222222,180.56270833333335,159.62944444444443,3.067034046029933,2.5427098183800427,4.378250503241417,19.268541666666668,43.12201388888889,192.10722222222222,1.6367003852389679,3.044834213663815,3.067034046029933,73.97971132897604,0.6102777777777778,12.120555555555555,1.0023651842688226,0.7878803706115933,1.2815657620540335,0.9730906016905891,0.9144576355594571,0.8082503516174402,0.9273344426383874,0.594944444444447,12.119222222222234,13.377691276510035,181.57979166666667,2.814845557424559,40.69401608314043,0.0,0.0,0.0
train/sample_0049.jpg,4.848,178.44604166666667,188.74145833333333,159.55618055555556,3.409220283687858,1.5202898429567027,3.177727939312085,40.29694444444444,39.47326388888889,188.870625,3.2720010182731767,3.0839380780508976,1.994053214055917,75.10934095860566,-8.971041666666666,13.703402777777777,0.6406732510770214,1.5747337600148654,1.1557895709057535,0.9045899219671444,0.9560870251641673,0.8081958533411676,0.9419372928637196,-9.011041666666658,13.65706944444444,14.905360716995357,182.52506944444445,1.9319849811527239,22.255882638888885,0.0,0.0,0.0
train/sample_0050.jpg,4.848,179.713125,170.71277777777777,151.58972222222224,3.232408795815387,3.0190373843985996,3.915319616661578,20.33298611111111,39.94506944444444,179.713125,1.2556630496480041,2.5968403601856,3.232408795815387,70.15269607843136,-0.005069444444444444,11.033958333333333,1.142019049606919,0.5898816930911959,0.9586736488141079,0.9097249173191145,0.8640083093348989,0.7676400669564362,0.8790272716104991,0.013263888888886426,10.96062500000001,16.150258042189897,171.32145833333334,3.1324352588747417,47.70823881172839,0.0,0.0,0.0
train/sample_0051.jpg,5.152,178.2409722222222,171.7825,145.71402777777777,3.1336195169496364,3.0057674884201124,5.313324226185075,24.089444444444446,46.60534722222222,178.2409722222222,1.351305838489385,4.287677662855406,3.1336195169496364,70.18028322440087,-2.0701388888888888,14.244583333333333,1.1681287358718928,0.7250076494913607,1.5131960634329211,0.9022240238558032,0.870391513409347,0.7373756329051646,0.8797879621633343,-2.1864722222222186,14.28291666666666,17.466861360291762,170.68902777777777,3.2475574837621437,46.783164887152765,0.0,0.0,0.0
